Timestamp,surface,Matched_Latitude,Matched_Longitude,Discharge_m3_s,step,valid_time
2015-07-27,0.0,28.625,81.27499999999996,3747.8125,,
2015-07-28,0.0,28.625,81.27499999999996,3620.9688,,
2015-07-29,0.0,28.625,81.27499999999996,3489.0625,,
2015-07-30,0.0,28.625,81.27499999999996,3376.5469,,
2015-07-31,0.0,28.625,81.27499999999996,3320.8281,,
2015-08-01,0.0,28.625,81.27499999999996,3766.0312,,
2015-08-02,0.0,28.625,81.27499999999996,4104.4062,,
2015-08-03,0.0,28.625,81.27499999999996,4061.8438,,
2015-08-04,0.0,28.625,81.27499999999996,3804.8281,,
2015-08-05,0.0,28.625,81.27499999999996,3648.125,,
2015-08-06,0.0,28.625,81.27499999999996,3808.6094,,
2015-08-07,0.0,28.625,81.27499999999996,4044.6875,,
2015-08-08,0.0,28.625,81.27499999999996,3945.7031,,
2015-08-09,0.0,28.625,81.27499999999996,3811.8906,,
2015-08-10,0.0,28.625,81.27499999999996,3685.6094,,
2015-08-11,0.0,28.625,81.27499999999996,3667.2188,,
2015-08-12,0.0,28.625,81.27499999999996,3730.7812,,
2015-08-13,0.0,28.625,81.27499999999996,3672.875,,
2015-08-14,0.0,28.625,81.27499999999996,3630.6406,,
2015-08-15,0.0,28.625,81.27499999999996,3631.8594,,
2015-08-16,0.0,28.625,81.27499999999996,3609.0781,,
2015-08-17,0.0,28.625,81.27499999999996,3537.7031,,
2015-08-18,0.0,28.625,81.27499999999996,3707.25,,
2015-08-19,0.0,28.625,81.27499999999996,3921.4062,,
2015-08-20,0.0,28.625,81.27499999999996,3913.9844,,
2015-08-21,0.0,28.625,81.27499999999996,3884.5625,,
2015-08-22,0.0,28.625,81.27499999999996,3905.5781,,
2015-08-23,0.0,28.625,81.27499999999996,4111.9062,,
2015-08-24,0.0,28.625,81.27499999999996,3894.2031,,
2015-08-25,0.0,28.625,81.27499999999996,3666.75,,
2015-08-26,0.0,28.625,81.27499999999996,3496.2656,,
2015-08-27,0.0,28.625,81.27499999999996,3339.8594,,
2015-08-28,0.0,28.625,81.27499999999996,3333.3594,,
2015-08-29,0.0,28.625,81.27499999999996,3351.9375,,
2015-08-30,0.0,28.625,81.27499999999996,3283.3906,,
2015-08-31,0.0,28.625,81.27499999999996,3147.3906,,
2015-09-01,0.0,28.625,81.27499999999996,3005.5469,,
2015-09-02,0.0,28.625,81.27499999999996,2875.6406,,
2015-09-03,0.0,28.625,81.27499999999996,2754.9844,,
2015-09-04,0.0,28.625,81.27499999999996,2643.3438,,
2015-09-05,0.0,28.625,81.27499999999996,2541.25,,
2015-09-06,0.0,28.625,81.27499999999996,2442.5469,,
2015-09-07,0.0,28.625,81.27499999999996,2344.6562,,
2015-09-08,0.0,28.625,81.27499999999996,2257.3594,,
2015-09-09,0.0,28.625,81.27499999999996,2176.0469,,
2015-09-10,0.0,28.625,81.27499999999996,2097.6484,,
2015-09-11,0.0,28.625,81.27499999999996,2012.6016,,
2015-09-12,0.0,28.625,81.27499999999996,1970.375,,
2015-09-13,0.0,28.625,81.27499999999996,1947.2422,,
2015-09-14,0.0,28.625,81.27499999999996,1911.0547,,
2015-09-15,0.0,28.625,81.27499999999996,1857.6562,,
2015-09-16,0.0,28.625,81.27499999999996,1789.5625,,
2015-09-17,0.0,28.625,81.27499999999996,1724.6484,,
2015-09-18,0.0,28.625,81.27499999999996,1665.5781,,
2015-09-19,0.0,28.625,81.27499999999996,1623.6172,,
2015-09-20,0.0,28.625,81.27499999999996,1596.3906,,
2015-09-21,0.0,28.625,81.27499999999996,1565.4375,,
2015-09-22,0.0,28.625,81.27499999999996,1530.7969,,
2015-09-23,0.0,28.625,81.27499999999996,1493.4297,,
2015-09-24,0.0,28.625,81.27499999999996,1467.5547,,
2015-09-25,0.0,28.625,81.27499999999996,1438.3516,,
2015-09-26,0.0,28.625,81.27499999999996,1391.1797,,
2015-09-27,0.0,28.625,81.27499999999996,1339.1953,,
2015-09-28,0.0,28.625,81.27499999999996,1292.4531,,
2015-09-29,0.0,28.625,81.27499999999996,1255.9531,,
2015-09-30,0.0,28.625,81.27499999999996,1224.2031,,
2015-10-01,0.0,28.625,81.27499999999996,1181.5859,,
2015-10-02,0.0,28.625,81.27499999999996,1132.9922,,
2015-10-03,0.0,28.625,81.27499999999996,1087.8672,,
2015-10-04,0.0,28.625,81.27499999999996,1045.125,,
2015-10-05,0.0,28.625,81.27499999999996,1005.09375,,
2015-10-06,0.0,28.625,81.27499999999996,969.84375,,
2015-10-07,0.0,28.625,81.27499999999996,934.39844,,
2015-10-08,0.0,28.625,81.27499999999996,897.5547,,
2015-10-09,0.0,28.625,81.27499999999996,861.875,,
2015-10-10,0.0,28.625,81.27499999999996,828.28125,,
2015-10-11,0.0,28.625,81.27499999999996,798.4375,,
2015-10-12,0.0,28.625,81.27499999999996,793.33594,,
2015-10-13,0.0,28.625,81.27499999999996,805.1172,,
2015-10-14,0.0,28.625,81.27499999999996,810.0703,,
2015-10-15,0.0,28.625,81.27499999999996,800.78125,,
