Timestamp,surface,Matched_Latitude,Matched_Longitude,Discharge_m3_s,step,valid_time
2004-12-20,0.0,28.625,81.27499999999996,270.70312,1 days,2004-12-21
2004-12-21,0.0,28.625,81.27499999999996,275.28125,1 days,2004-12-22
2004-12-22,0.0,28.625,81.27499999999996,275.71875,1 days,2004-12-23
2004-12-23,0.0,28.625,81.27499999999996,272.28125,1 days,2004-12-24
2004-12-24,0.0,28.625,81.27499999999996,268.54688,1 days,2004-12-25
2004-12-25,0.0,28.625,81.27499999999996,265.10938,1 days,2004-12-26
2004-12-26,0.0,28.625,81.27499999999996,261.85938,1 days,2004-12-27
2004-12-27,0.0,28.625,81.27499999999996,260.23438,1 days,2004-12-28
2004-12-28,0.0,28.625,81.27499999999996,260.35938,1 days,2004-12-29
2004-12-29,0.0,28.625,81.27499999999996,258.84375,1 days,2004-12-30
2004-12-30,0.0,28.625,81.27499999999996,257.25,1 days,2004-12-31
2004-12-31,0.0,28.625,81.27499999999996,257.40625,1 days,2005-01-01
